Time  1646426939284388088, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939302001398, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939320123190, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939337026556, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939355520402, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939435978142, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426939448219246, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939465078920, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939481090448, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939498187160, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939516999599, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939533953811, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939551216828, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939564066744, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939591070694, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939604044284, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939613054864, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939623038897, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939631992270, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939639205429, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939647133571, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426939655933904, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939663970001, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939672158416, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939680002219, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939689938982, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939711313749, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426939892078410, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940072078601, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940079069980, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940088041506, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940150664303, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426940158118408, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940166957444, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000013, 0.000034, 
Time  1646426940177109013, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426940185187379, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940193306923, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940203132005, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940213098323, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000013, 0.000033, 
Time  1646426940223998509, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940231084537, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426940238022997, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940244951016, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940253137507, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940262111368, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940269592935, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940275022639, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940282641065, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940290868633, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426940299950919, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940307969482, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940316997355, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940325220485, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940332179032, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000013, 0.000034, 
Time  1646426940341069656, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940350952807, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940356081842, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940363542330, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940372024239, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940381974918, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940390092729, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000013, 0.000034, 
Time  1646426940396135073, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940403461706, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940412228666, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940421933059, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426940430579770, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940436057345, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940444018169, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000033, 
Time  1646426940452010753, -0.245535, 0.193529, -0.000824, -0.607909, 0.804868, -0.000014, 0.000034, 
Time  1646426940473024526, -0.245532, 0.193545, -0.000824, -0.607934, 0.804822, -0.000013, 0.000034, 
Time  1646426940563085242, -0.241834, 0.197011, -0.000824, -0.614264, 0.795669, -0.000013, 0.000034, 
Time  1646426940581907459, -0.240152, 0.198703, -0.000825, -0.617323, 0.793920, -0.000014, 0.000034, 
Time  1646426940667067401, -0.228285, 0.211135, -0.000824, -0.638830, 0.785582, -0.000014, 0.000034, 
Time  1646426940682002382, -0.225552, 0.213986, -0.000823, -0.643694, 0.784131, -0.000014, 0.000034, 
Time  1646426940701138963, -0.222066, 0.217487, -0.000825, -0.650126, 0.782344, -0.000013, 0.000034, 
Time  1646426940714134544, -0.219113, 0.220397, -0.000824, -0.655379, 0.780981, -0.000013, 0.000034, 
